fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,alcohol_sulphate_interaction
0.764667024,-0.77632281,0.626477903,-1.02363678,0.193522599,-0.547360505,-0.17321751,-0.901951131,0.011480335,0.264236424,0.47601411,5,0.125780266
-1.013043166,-0.77632281,3.105664111,-0.944765273,4.771074589,-1.488238047,-1.985249713,-0.443849321,-0.452141313,-0.173921205,-0.580471343,5,0.100956276
-0.30195909,-1.371653876,0.874396524,-0.944765273,-0.17268156,0.68754127,0.038578462,-0.343535055,0.872491968,0.176604898,-0.255398896,6,-0.045104696
0.053582948,-0.379435433,0.461198823,-1.003918903,0.788604358,-1.017799276,-0.055553081,-0.410411232,0.806260304,-0.086289679,-0.092862672,7,0.00801309
-1.131557178,0.612783009,-0.199917499,-0.865893766,-0.721987799,0.158297652,0.085644233,-1.707809061,1.40234528,-0.699710361,1.938840121,7,-1.356626522
0.646153012,-0.77632281,-0.44783612,0.534075477,0.056196039,-0.370945966,-1.020401397,0.432228595,-0.187214657,-0.173921205,-0.580471343,7,0.100956276
-0.420473102,-1.272432031,-0.117277959,-1.003918903,-0.447334679,-0.95899443,-1.467526227,-1.467054825,-0.054751329,-0.699710361,1.451231451,6,-1.015441683
-0.183445077,-0.677100966,1.204954685,1.657994446,0.193522599,-0.253336273,1.332887179,1.803190218,-1.578079601,2.279761522,-1.39315246,6,-3.176055372
-0.30195909,-0.180991745,-0.943673362,2.318543315,0.193522599,-0.723775044,0.015045576,1.676125482,-0.849531297,0.088973373,-1.068080013,5,-0.095030681
-0.538987115,0.712004853,0.130640662,-0.156050207,-0.538885719,-1.547042894,0.226841548,0.127941991,-0.120982993,0.088973373,-0.580471343,4,-0.051646493
0.764667024,0.215895632,-1.026312902,0.031269622,-0.905089878,-0.13572658,0.109177119,-0.53078835,-1.776774593,-1.225499517,0.47601411,5,-0.583355062
-1.131557178,-0.577879122,-0.36519658,-0.43210048,-0.40155916,1.98124789,0.132710005,-0.631102615,-0.385909649,2.192129996,0.232209775,7,0.509034013
-1.368585203,0.017451943,-0.28255704,-0.49125411,-0.905089878,0.040687959,-0.78507254,-1.470398634,0.475101984,0.79002558,1.816937954,6,1.435427461
-1.487099216,0.712004853,-1.604789684,-0.274357467,0.01042052,0.746346116,1.403485836,-0.109468437,0.74002864,1.929235418,-0.174130784,5,-0.335939275
-0.894529153,-1.073988343,-1.026312902,-0.885611643,2.024543395,0.51112673,-0.196750396,-0.494006453,-0.783299633,-0.699710361,-0.661739454,5,0.463025953
1.594265113,0.116673788,-0.034638419,0.534075477,-0.447334679,-0.429750812,-0.479145025,0.425540977,-1.511847937,-0.787341887,0.313477887,7,-0.246814271
-0.30195909,0.41433932,1.122315145,1.81573746,0.788604358,-0.488555658,0.815163692,1.5691236,-0.054751329,0.614762528,-1.230616236,5,-0.756536749
-1.131557178,-1.073988343,-0.36519658,-0.648997123,-0.721987799,-0.194531426,-0.361480596,-1.637589076,1.468576944,-1.400762569,2.588985015,7,-3.626553301
-0.183445077,1.605001451,-0.943673362,-0.412382603,-0.630436759,-0.95899443,-0.926269854,-1.296520574,0.475101984,0.35186795,1.85757201,7,0.653620056
-1.131557178,3.390994647,-0.44783612,-0.570125617,-0.31000812,1.157980041,0.320973091,-1.112611088,1.667271936,-0.436815783,1.207427116,6,-0.527423221
-0.183445077,0.612783009,-0.28255704,0.415768217,0.605502278,-0.664970198,0.320973091,0.709764728,1.799735264,1.315814736,0.394745998,7,0.519412602
0.764667024,-0.77632281,1.287594225,-1.003918903,-0.676212279,-1.60584774,-0.973335626,-0.744792116,-0.849531297,1.140551684,0.47601411,5,0.542918695
-3.620351444,0.315117476,-2.596464167,0.92843301,-0.447334679,-0.900189583,-0.573276568,-0.517413115,3.720453521,-0.436815783,1.532499563,6,-0.669419997
-0.657501128,2.150721594,-0.943673362,-0.90532952,0.01042052,-0.253336273,0.038578462,-0.376973144,1.336113616,0.439499476,-0.092862672,6,-0.040813096
-0.30195909,-0.379435433,-0.28255704,0.967868763,-0.905089878,-1.429433201,-1.443993341,-0.07268654,-0.385909649,0.527131002,1.85757201,7,0.979183795
-0.538987115,1.952277906,-2.265906006,-1.063072533,-0.721987799,-1.547042894,-0.17321751,-1.212925353,-1.445616273,-1.751288673,0.232209775,5,-0.406666348
0.053582948,0.712004853,3.353582732,-1.063072533,-0.08113052,-1.017799276,-0.149684624,-0.677915939,-0.385909649,0.527131002,-0.255398896,5,-0.134628676
0.764667024,0.612783009,-0.44783612,-0.471536233,-0.813538839,0.628736423,-0.902736968,-1.487117678,0.077711999,0.088973373,2.182644457,7,0.194197238
0.290610974,0.811226697,-0.44783612,-0.78702226,-0.447334679,-0.018116887,-0.549743682,-1.560681472,0.011480335,-0.436815783,2.426448792,7,-1.05991113
0.409124986,1.505779607,-0.778394281,0.060846437,0.559726758,0.275907345,0.579834834,0.325226712,0.077711999,-0.699710361,-0.499203231,5,0.349297673
-0.064931064,0.017451943,-0.36519658,1.086176023,0.285073639,0.922760655,0.250374434,0.472354301,-1.114457953,0.79002558,-0.092862672,6,-0.073363886
0.764667024,-0.081769901,0.213280202,0.120000067,-0.447334679,0.569931577,0.60336772,-0.04259226,-1.048226289,-1.400762569,0.394745998,5,-0.552945419
1.594265113,-0.478657278,0.543838363,0.21858945,0.147747079,-1.370628354,-1.467526227,0.860236126,-0.849531297,3.068445255,-0.661739454,6,-2.030511289
1.357237088,0.215895632,0.213280202,0.908715133,-0.538885719,-1.60584774,-1.608723541,-0.162969378,-0.915762961,-0.699710361,1.369963339,6,-0.958577543
-0.420473102,0.215895632,-0.117277959,-0.865893766,-0.08113052,-0.076921734,-1.138065826,-0.728073072,1.203650288,1.66634084,0.394745998,7,0.657781379
-1.961155267,1.605001451,-2.431185086,-0.984201026,-0.447334679,0.452321884,-0.455612139,-1.547306237,1.137418624,-1.400762569,1.288695228,8,-1.805156037
-0.77601514,-0.478657278,0.213280202,2.131223486,-0.31000812,0.099492806,-0.196750396,1.816565454,0.276406991,-0.524447309,-1.39315246,6,0.730635059
-0.657501128,0.910448541,-0.44783612,-0.01802507,-0.538885719,0.569931577,0.320973091,-0.644477851,0.673796976,-0.261552731,0.882354669,7,-0.230782274
-0.657501128,1.10889223,0.130640662,-0.096896577,-0.2642326,2.775113317,2.862524753,0.024283917,-0.452141313,1.491077788,-0.336667007,5,-0.501996697
-0.064931064,0.017451943,0.295919742,0.120000067,0.513951238,-0.018116887,1.638814693,1.094302745,2.528283568,0.527131002,-0.255398896,5,-0.134628676
-0.420473102,0.215895632,-0.36519658,-0.816599075,-0.40155916,-1.60584774,1.685880465,-0.109468437,0.011480335,1.140551684,-0.499203231,5,-0.569367086
-1.250071191,0.017451943,-0.530475661,-0.747586507,0.376624679,-0.312141119,0.415104634,-0.878544469,2.263356912,-0.612078835,1.532499563,5,-0.938010547
-0.420473102,0.41433932,0.957036064,0.258025203,-1.088191958,-0.253336273,-0.973335626,-0.898607322,0.077711999,1.841603892,1.776303898,7,3.271248172
0.883181037,-0.677100966,2.196629168,-0.84617589,0.01042052,0.68754127,0.626900606,-0.142906525,-0.915762961,0.439499476,-0.336667007,7,-0.147964973
0.764667024,0.017451943,-0.034638419,0.258025203,0.101971559,0.393517038,0.979893892,1.127740833,1.203650288,0.877657106,-0.336667007,6,-0.295478191
0.290610974,0.910448541,2.77510595,0.81012575,-0.035355,0.805150962,0.391571748,1.161178922,-0.187214657,-0.436815783,-1.474420572,5,0.644050177
0.053582948,-1.173210187,-0.28255704,0.63266486,0.513951238,0.863955809,1.097558321,1.261493187,1.336113616,-0.962604939,-0.743007566,6,0.715222753
-0.894529153,1.307335918,-2.761743247,-0.944765273,0.788604358,0.040687959,-1.208664483,-0.878544469,0.541333648,1.578709314,0.232209775,6,0.366591734
-0.420473102,0.811226697,1.287594225,-0.688432877,-0.721987799,-1.135408969,-1.043934283,-1.27980153,-0.584604641,0.001341847,1.288695228,7,0.001729231
2.660891227,3.093329114,0.378559282,-0.944765273,0.925930917,-0.076921734,1.026959664,0.927112303,0.276406991,-0.962604939,-1.636956795,3,1.575742696
0.053582948,-0.875544654,0.130640662,1.40166205,-0.35578364,0.805150962,-0.479145025,0.479041919,-1.246921281,1.22818321,0.150941663,6,0.185384016
0.527638999,-0.180991745,-0.034638419,2.259389685,0.147747079,0.364114614,1.332887179,1.997131131,-0.849531297,-0.436815783,-1.149348125,7,0.502053401
0.053582948,-0.379435433,0.543838363,1.776301706,0.285073639,2.686906047,1.403485836,1.528997894,0.077711999,1.753972366,-0.905543789,5,-1.588298783
0.290610974,0.017451943,-0.613115201,-0.708150753,-0.31000812,0.863955809,-0.479145025,-1.079173,-0.849531297,0.877657106,0.557282222,6,0.489102702
0.764667024,1.009670386,-0.034638419,0.553793353,-0.12690604,-0.95899443,-0.526210796,0.137973417,-0.717067969,-0.612078835,0.719818445,6,-0.440585636
0.290610974,5.673097063,1.287594225,0.45520397,-0.813538839,0.275907345,1.074025435,0.726483773,0.210175327,-1.137867991,0.150941663,5,-0.171751687
-0.064931064,-0.677100966,-0.530475661,-0.84617589,-0.721987799,-0.547360505,0.015045576,-1.346677707,-0.187214657,1.052920158,1.695035786,7,1.784737348
-1.013043166,0.612783009,2.692466409,1.87489109,0.01042052,-0.547360505,0.60336772,1.294931275,-0.319677985,0.088973373,-1.39315246,6,-0.123953473
0.409124986,-0.180991745,0.543838363,-0.01802507,0.056196039,0.981565502,0.791630806,0.569324757,-0.054751329,0.35186795,-0.824275678,6,-0.290036193
0.646153012,-0.577879122,-0.034638419,-0.865893766,-0.035355,-0.253336273,-0.879204083,-0.310096967,1.534808608,0.527131002,0.719818445,5,0.379438619
-0.30195909,0.41433932,-0.613115201,0.258025203,0.376624679,1.216784887,1.662347579,0.693045684,-0.120982993,-0.349184257,-1.39315246,5,0.486466907
1.831293138,-0.577879122,-0.28255704,0.494639723,-0.996640918,-1.076604122,-0.479145025,0.178099123,-1.313152945,-1.313131043,-0.01159456,6,0.015225177
1.712779125,0.513561164,0.791756984,0.553793353,0.01042052,-0.78257989,-0.290881939,1.39524554,1.269881952,-0.173921205,-0.986811901,5,0.171627515
2.779405239,0.612783009,-0.530475661,-1.02363678,-0.905089878,-1.076604122,-1.538124884,-0.644477851,-0.717067969,-0.874973413,0.232209775,5,-0.203177379
0.527638999,-0.577879122,-0.613115201,-0.96448315,-0.2642326,-0.194531426,0.791630806,-0.697978792,0.541333648,-0.086289679,0.557282222,6,-0.048087704
-1.368585203,-0.677100966,-0.695754741,-1.043354656,-0.493110199,-0.547360505,-1.349861798,-1.27980153,0.806260304,0.264236424,0.719818445,6,0.190202252
0.646153012,-0.77632281,0.130640662,-0.057460823,-0.950865398,-1.488238047,-2.314710114,-0.53078835,-2.637786226,0.264236424,0.313477887,5,0.082832276
-1.250071191,0.41433932,0.378559282,-0.323652158,-0.584661239,-0.723775044,-1.043934283,-1.012296823,1.534808608,-0.612078835,1.044890892,7,-0.6395556
2.423863201,0.41433932,1.287594225,-0.944765273,0.193522599,-1.076604122,-0.17321751,0.525855242,-0.385909649,-1.313131043,-0.905543789,5,1.189097661
-1.487099216,-0.925155577,-1.191591983,0.139717943,0.101971559,0.040687959,-0.667408111,0.117910564,0.475101984,-0.699710361,-0.824275678,6,0.576754232
-0.30195909,-0.081769901,-0.695754741,-0.648997123,0.285073639,0.334712191,1.168156978,-0.845106381,0.342638656,-0.787341887,0.638550334,5,-0.502757425
-0.538987115,-0.379435433,-0.44783612,1.007304516,0.193522599,-0.076921734,0.579834834,0.960550391,0.806260304,-0.349184257,-0.824275678,5,0.28782409
-0.538987115,-0.379435433,1.287594225,-0.116614453,0.330849159,-0.606165351,-0.432079253,0.057722005,-1.180689617,4.295286619,-0.01159456,6,-0.04980196
-1.842641254,0.215895632,-1.108952442,-1.043354656,1.429461636,0.746346116,0.650433492,0.124598182,0.74002864,0.439499476,-1.474420572,4,-0.648007069
0.646153012,-0.974766499,-0.28255704,0.474921847,0.834379878,-0.547360505,-0.832138311,0.693045684,-1.644311265,0.614762528,-0.986811901,5,-0.606654979
1.120209062,0.315117476,0.543838363,-0.944765273,-0.859314358,-0.900189583,-1.208664483,-0.978858735,-0.253446321,-0.086289679,1.126159004,6,-0.097175899
1.4757511,-0.77632281,0.213280202,0.652382737,-0.08113052,1.628418812,0.556301949,0.99398848,-0.584604641,-0.261552731,-0.417935119,6,0.109312072
0.290610974,0.315117476,0.378559282,-1.02363678,-0.447334679,-1.488238047,-0.33794771,-0.544163586,-0.319677985,-0.436815783,-0.499203231,6,0.21805985
-0.538987115,2.200332516,-1.439510603,1.28335479,-0.17268156,-0.547360505,-0.00848731,1.127740833,0.607565312,-1.400762569,-1.230616236,5,1.723801161
1.831293138,2.99410727,-0.530475661,1.135470715,-0.584661239,0.099492806,-0.526210796,0.626169507,-1.313152945,-0.874973413,0.232209775,6,-0.203177379
-0.894529153,-1.073988343,-0.44783612,-0.37294685,-0.584661239,0.628736423,0.273907319,-0.24322079,1.601040272,0.001341847,0.313477887,6,0.000420639
-1.013043166,0.41433932,-0.034638419,0.69181849,-0.630436759,-0.78257989,-1.138065826,-0.483975027,-0.584604641,-0.524447309,1.288695228,7,-0.675852745
-0.183445077,-0.875544654,0.213280202,-1.043354656,-0.905089878,1.628418812,0.109177119,-0.945420646,0.541333648,-0.086289679,0.394745998,6,-0.034062506
-0.30195909,-1.173210187,0.130640662,-0.90532952,-0.17268156,-0.547360505,-0.78507254,-1.473742442,0.011480335,2.279761522,1.532499563,7,3.493733535
0.883181037,-0.180991745,-0.117277959,-1.003918903,0.101971559,-0.723775044,-1.467526227,-1.246363442,-1.511847937,-0.261552731,1.207427116,6,-0.31580586
-0.538987115,0.41433932,-0.199917499,-0.885611643,-0.40155916,-0.076921734,-0.290881939,-1.346677707,-0.849531297,-0.349184257,1.044890892,6,-0.36485945
0.527638999,3.738271101,-1.108952442,0.75097212,1.154808517,-0.429750812,1.732946236,1.027426568,-1.511847937,0.79002558,-1.068080013,6,-0.843810532
0.646153012,-0.875544654,-0.28255704,1.263636913,0.330849159,0.775748539,2.133005294,1.528997894,-0.319677985,0.001341847,-1.149348125,7,-0.001542249
0.409124986,-0.081769901,-0.199917499,-1.02363678,-0.676212279,-0.488555658,-1.373394684,-1.707809061,-1.048226289,-1.400762569,1.776303898,6,-2.488180011
-1.131557178,-0.379435433,0.048001121,-0.865893766,-0.40155916,0.275907345,-0.714473882,-1.520555766,0.011480335,0.088973373,1.451231451,6,0.129120957
-0.538987115,0.116673788,-0.778394281,-0.629279247,-0.40155916,-0.253336273,-1.020401397,-1.540618619,-1.909237921,1.491077788,1.695035786,7,2.527430211
-0.894529153,0.612783009,-0.530475661,-0.747586507,-0.996640918,-0.900189583,-0.78507254,-1.146049176,1.40234528,1.578709314,1.369963339,7,2.162773884
1.00169505,1.10889223,0.048001121,0.711536367,0.468175718,-0.018116887,0.932828121,1.127740833,0.475101984,0.965288632,-0.255398896,5,-0.246533651
1.00169505,0.215895632,0.048001121,-1.02363678,0.101971559,-1.841067126,-0.455612139,-1.065797764,-0.054751329,-1.313131043,1.288695228,6,-1.692225708
-0.538987115,-0.577879122,0.048001121,-0.90532952,0.513951238,-0.370945966,-0.808605425,0.626169507,4.117843505,0.702394054,-0.174130784,6,-0.122308427
-0.77601514,0.41433932,-0.778394281,-0.451818357,0.239298119,-0.076921734,0.250374434,-0.323472202,1.137418624,0.264236424,0.394745998,5,0.104306271
-0.538987115,0.017451943,1.866071007,-0.925047396,5.045727708,0.805150962,-0.761539654,-0.162969378,-0.584604641,-1.050236465,-1.068080013,6,1.121736577
-1.605613229,-1.073988343,-0.861033822,-0.688432877,-0.31000812,-1.488238047,-0.714473882,-0.534132159,0.607565312,0.088973373,-0.417935119,5,-0.037185097
1.238723075,0.612783009,0.874396524,0.021410683,-0.859314358,0.68754127,-0.290881939,-0.932045411,-1.511847937,-1.050236465,1.613767675,6,-1.694837658
-0.183445077,0.017451943,0.048001121,0.494639723,0.101971559,-0.194531426,-0.643875225,0.174755314,0.40887032,0.439499476,0.394745998,7,0.17349066
0.290610974,-0.478657278,0.130640662,1.99319835,-0.2642326,1.452004273,0.76809792,1.662750247,-0.187214657,0.877657106,-1.149348125,6,-1.008733549
-0.77601514,0.612783009,-0.36519658,0.238307327,0.056196039,0.569931577,2.203603952,0.492417154,1.07118696,1.140551684,-0.417935119,6,-0.476676604
-0.657501128,0.116673788,-0.861033822,1.539687186,-0.40155916,-0.664970198,-0.926269854,0.41885336,-0.717067969,-0.962604939,0.069673551,6,-0.067068105
0.053582948,-0.280213589,-0.530475661,0.524216538,-0.31000812,0.099492806,-0.243816167,-0.142906525,0.541333648,-1.313131043,0.638550334,8,-0.838500266
-0.064931064,-0.478657278,-0.117277959,0.435486093,0.01042052,0.68754127,0.485703291,0.164723888,-0.717067969,0.264236424,-0.01159456,6,-0.003063705
0.646153012,-0.875544654,-0.28255704,1.263636913,0.330849159,0.775748539,2.133005294,1.528997894,-0.319677985,0.001341847,-1.149348125,7,-0.001542249
-0.657501128,-0.478657278,-0.199917499,-0.96448315,-1.088191958,-1.429433201,-1.326328912,-1.614182414,0.74002864,-0.787341887,1.938840121,7,-1.52653004
0.172096961,-0.677100966,0.048001121,0.415768217,-0.584661239,-0.253336273,2.697794553,0.425540977,0.210175327,0.614762528,-0.01159456,6,-0.007127901
-0.30195909,-0.77632281,-0.117277959,-1.043354656,-0.31000812,-0.606165351,-1.420460455,-0.477287409,1.336113616,0.439499476,-0.255398896,7,-0.112247681
0.764667024,-0.379435433,-0.199917499,1.322790543,0.193522599,-0.547360505,0.979893892,1.609249306,-0.915762961,0.35186795,-1.149348125,6,-0.404418769
0.409124986,1.803445139,2.609826869,0.790407873,0.193522599,2.392881815,1.262288521,1.19461701,-0.187214657,-0.612078835,-1.474420572,5,0.902461626
-0.538987115,0.513561164,-0.28255704,0.15943582,-0.21845708,0.393517038,0.697499263,-0.239876981,0.210175327,0.001341847,0.47601411,6,0.000638738
-0.30195909,0.513561164,-0.778394281,1.904467905,-0.035355,-0.253336273,0.203308662,1.401933158,-0.717067969,0.264236424,-1.068080013,5,-0.282225644
-1.961155267,-0.577879122,1.039675604,-0.037742947,0.925930917,0.334712191,1.144624093,-0.136218907,0.011480335,-0.612078835,-0.634650084,5,0.388455884
-0.064931064,-0.081769901,-0.44783612,0.27774308,-0.35578364,-0.547360505,-1.161598712,-0.845106381,0.342638656,-1.313131043,1.613767675,6,-2.119088429
-0.30195909,0.067062866,1.287594225,0.98758664,-0.493110199,1.275589734,-0.032020195,1.100990362,-0.717067969,0.439499476,-1.311884348,6,-0.576572484
1.831293138,0.41433932,0.130640662,1.04674027,-0.767763319,-1.899871972,-2.173512799,0.121254373,-1.114457953,-1.313131043,1.044890892,6,-1.372078667
-0.420473102,-0.974766499,-0.034638419,-0.984201026,-0.767763319,-0.018116887,-0.00848731,-0.965483499,1.137418624,0.965288632,0.801086557,7,0.773279747
-0.420473102,-0.577879122,-0.117277959,-0.826458013,-0.813538839,0.040687959,-1.091000055,-1.092548235,0.541333648,0.877657106,1.126159004,7,0.988381453
-0.064931064,-0.974766499,-0.28255704,1.263636913,0.742828838,-0.95899443,0.76809792,1.355119834,-1.246921281,0.264236424,-1.230616236,7,-0.325173634
0.172096961,0.811226697,-1.604789684,1.027022393,-0.12690604,-0.018116887,2.109472409,1.228055098,-0.385909649,0.176604898,-1.311884348,5,-0.231685202
2.423863201,0.215895632,0.130640662,-0.353228973,-0.630436759,-0.194531426,0.226841548,0.184786741,-0.253446321,-0.349184257,0.801086557,7,-0.279726814
0.053582948,3.341383724,0.709117443,1.1058939,0.971706437,-0.664970198,-0.17321751,1.084271318,0.011480335,-1.313131043,-0.986811901,5,1.295813341
0.409124986,4.035936634,-1.026312902,0.612946983,1.109032997,-0.13572658,0.791630806,1.027426568,-1.246921281,0.527131002,-1.149348125,6,-0.605857029
-0.894529153,0.215895632,1.866071007,-0.72786863,0.01042052,0.628736423,1.074025435,-0.544163586,0.806260304,0.702394054,0.313477887,6,0.220185004
1.4757511,0.215895632,-0.199917499,-1.043354656,-0.21845708,0.805150962,-0.361480596,-0.878544469,-1.313152945,-0.349184257,0.47601411,6,-0.166216634
1.238723075,-1.371653876,-0.44783612,-0.90532952,-0.21845708,0.51112673,0.932828121,0.458979066,1.7335036,-0.524447309,-1.068080013,6,0.560151689
-0.77601514,0.612783009,-0.44783612,0.21858945,-0.538885719,0.275907345,1.37995295,0.27506958,-0.319677985,0.965288632,-0.661739454,5,-0.638769573
-1.013043166,-0.180991745,-0.778394281,-1.003918903,0.330849159,1.804833351,0.273907319,-0.544163586,0.143943663,1.140551684,-0.092862672,6,-0.105914677
-0.420473102,1.208114074,-0.199917499,-0.570125617,0.01042052,-0.78257989,0.203308662,-1.266426295,-0.253446321,-1.576025621,1.207427116,7,-1.90293607
0.646153012,-0.379435433,0.709117443,1.500251433,0.925930917,0.746346116,1.403485836,1.294931275,-1.975469585,-0.612078835,-1.311884348,6,0.802976644
3.727517341,6.268428129,0.709117443,-0.944765273,0.468175718,-0.076921734,1.003426778,0.927112303,-0.518372977,-0.261552731,-0.417935119,4,0.109312072
0.409124986,-0.081769901,0.295919742,-0.19548596,-0.905089878,-0.488555658,-0.573276568,-0.764854969,-0.385909649,3.068445255,1.776303898,5,5.450491268
-0.064931064,0.315117476,-0.28255704,0.317178833,-0.813538839,-0.13572658,-0.385013482,-0.798293057,-0.385909649,1.22818321,1.695035786,7,2.081814493
0.646153012,1.009670386,0.048001121,0.376332463,0.285073639,0.51112673,0.697499263,0.749890434,-0.518372977,0.264236424,-1.068080013,5,-0.282225644
0.053582948,-0.577879122,0.461198823,-0.0771787,-0.493110199,0.51112673,0.062111348,-0.93538922,-0.518372977,-1.400762569,1.613767675,6,-2.260505353
-1.131557178,-0.875544654,-1.026312902,-0.925047396,-0.035355,1.275589734,-0.079085967,-0.206438893,0.872491968,-0.436815783,-0.824275678,5,0.360056626
-0.183445077,-0.131380823,-0.943673362,0.435486093,0.101971559,1.099175194,1.403485836,0.492417154,0.40887032,-0.699710361,-0.255398896,5,0.178705253
-1.013043166,0.017451943,-0.530475661,1.796019583,-0.447334679,-0.253336273,-0.102618853,0.017596299,0.011480335,-0.436815783,2.020108233,7,-0.88241516
-0.538987115,-1.173210187,-0.695754741,-1.003918903,0.056196039,-0.900189583,-1.443993341,-0.24322079,2.793210224,0.439499476,-0.255398896,6,-0.112247681
-2.079669279,2.398776204,-2.265906006,-0.72786863,0.285073639,-0.312141119,-1.396927569,-0.276658879,0.872491968,-0.524447309,-0.986811901,5,0.517530846
-1.131557178,-0.280213589,-0.695754741,0.967868763,0.285073639,-0.312141119,0.626900606,0.99398848,0.342638656,-0.436815783,-0.824275678,6,0.360056626
0.053582948,0.513561164,-1.026312902,-1.063072533,0.330849159,0.217102498,0.226841548,-0.443849321,-0.452141313,-0.349184257,-0.905543789,6,0.316201636
0.053582948,0.215895632,-0.28255704,-1.003918903,0.330849159,-0.664970198,1.121091207,-0.139562716,0.673796976,0.439499476,-0.499203231,4,-0.219399559
0.053582948,0.910448541,-0.861033822,0.612946983,0.513951238,1.099175194,0.650433492,0.552605713,0.276406991,-0.612078835,-0.417935119,5,0.255809241
-0.77601514,0.215895632,-1.356871063,-0.708150753,-0.2642326,-0.664970198,-0.314414825,-0.04259226,-1.180689617,-0.261552731,-1.230616236,5,0.321871038
1.949807151,-0.478657278,0.543838363,0.69181849,-0.447334679,-0.664970198,-1.185131598,0.3586648,-1.114457953,-0.612078835,-0.01159456,6,0.007096785
0.053582948,3.341383724,0.709117443,1.1058939,0.971706437,-0.664970198,-0.17321751,1.084271318,0.011480335,-1.313131043,-0.986811901,5,1.295813341
1.00169505,0.215895632,0.709117443,1.559405063,-0.035355,0.569931577,1.756479122,1.696188336,-0.054751329,1.22818321,-1.068080013,5,-1.311797939
-0.064931064,-0.280213589,0.295919742,-0.648997123,-0.905089878,-0.370945966,-1.067467169,-1.229644397,-0.319677985,-0.349184257,1.369963339,6,-0.478369631
0.883181037,1.10889223,-0.117277959,-0.55040774,-0.493110199,-0.78257989,-1.067467169,-0.865169234,-0.717067969,0.965288632,1.613767675,7,1.557751591
-0.77601514,-0.379435433,-0.36519658,1.362226296,-0.31000812,0.805150962,-0.196750396,0.392102889,0.938723632,-0.261552731,0.394745998,8,-0.103246894
0.646153012,0.612783009,-0.44783612,1.125611776,0.147747079,-0.253336273,0.250374434,0.917080876,0.210175327,0.001341847,-0.174130784,5,-0.000233657
0.527638999,0.41433932,0.048001121,0.04112856,-0.630436759,-0.664970198,-0.620342339,0.341945756,0.210175327,-0.261552731,-0.580471343,6,0.151823865
0.764667024,-0.180991745,-0.199917499,-0.944765273,-0.630436759,0.040687959,-0.690940997,-1.199550118,-1.445616273,-0.524447309,1.126159004,6,-0.590611059
2.423863201,0.513561164,-0.117277959,-0.96448315,0.056196039,-1.429433201,1.450551607,0.458979066,0.011480335,-0.261552731,-0.905543789,5,0.236847451
0.409124986,-0.478657278,0.461198823,-0.806740136,-0.584661239,-0.370945966,-0.855671197,-1.079173,0.475101984,0.439499476,1.451231451,7,0.637815463
-1.131557178,-1.272432031,-0.199917499,-0.116614453,-0.21845708,1.040370348,0.391571748,0.15803627,2.197125248,-0.261552731,-0.01159456,6,0.003032589
-0.894529153,-0.379435433,-0.28255704,-0.96448315,-0.035355,-0.78257989,-1.820519513,-0.677915939,0.806260304,0.439499476,-0.092862672,5,-0.040813096
-0.420473102,0.017451943,-0.695754741,-0.31379322,-0.767763319,1.099175194,-0.243816167,-1.099235853,-0.120982993,-0.436815783,1.369963339,7,-0.598421609
-0.538987115,-0.081769901,-1.191591983,-0.865893766,1.749890276,-0.841384737,1.238755636,0.378727654,1.998430256,1.22818321,-0.743007566,4,-0.912549418
-1.013043166,-0.379435433,0.048001121,-1.063072533,-0.447334679,0.981565502,1.074025435,-1.022328249,1.667271936,-0.436815783,0.760452501,6,-0.332177655
0.409124986,-0.180991745,-0.117277959,0.790407873,0.742828838,-0.723775044,-0.573276568,0.860236126,0.276406991,0.001341847,-0.01159456,5,-1.55581E-05
-0.538987115,-0.974766499,-0.117277959,0.63266486,0.285073639,-0.664970198,-1.138065826,0.759921861,1.07118696,0.001341847,-0.905543789,6,-0.001215101
0.172096961,0.017451943,-0.44783612,-0.984201026,-0.31000812,-1.370628354,-1.302796026,-0.768198778,-0.054751329,1.403446262,0.47601411,5,0.668060224
1.712779125,0.811226697,1.948710547,1.6974302,0.285073639,-0.018116887,2.76839321,2.030569219,-1.710542929,1.315814736,-1.555688683,5,-2.046998094
1.238723075,-0.280213589,0.130640662,0.060846437,-0.31000812,-0.78257989,-1.749920856,-0.136218907,-1.710542929,0.001341847,0.150941663,5,0.000202541
0.290610974,0.712004853,-0.530475661,-0.648997123,-0.538885719,-0.429750812,-0.102618853,-1.446991972,0.475101984,-0.962604939,2.101376345,7,-2.022795249
-0.064931064,3.490216491,-2.431185086,-1.003918903,0.559726758,-0.606165351,-0.126151738,-0.440505512,-0.120982993,-0.874973413,-0.255398896,4,0.223467243
-0.538987115,-1.272432031,0.543838363,-1.003918903,0.330849159,1.510809119,0.179775776,-0.972171117,-0.120982993,1.66634084,0.394745998,6,0.657781379
-1.250071191,0.513561164,-1.108952442,1.904467905,0.056196039,-0.547360505,0.650433492,1.19461701,-0.650836305,-0.261552731,-1.311884348,5,0.343126934
0.646153012,0.811226697,-0.117277959,-0.885611643,-0.447334679,-0.488555658,-0.455612139,-0.691291175,-0.253446321,0.001341847,0.557282222,6,0.000747787
0.527638999,-0.379435433,0.461198823,-0.55040774,-0.996640918,-0.018116887,-0.526210796,-0.410411232,-0.120982993,0.176604898,0.313477887,5,0.05536173
